episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
10200,0.9784687777777777,-8000,-49485.0,26205.700556640626,48181,0.22,46,18160.0,59,48,58,67,61,45,56,59,62
10300,0.9782576666666667,37500,-49477.5,25549.116953125,48656,0.17,44,15820.0,55,45,67,64,51,65,47,74,62
10400,0.9780465555555555,62000,-42115.0,24882.054873046876,49120,0.17,41,21040.0,74,46,66,58,70,64,31,57,72
10500,0.9778354444444445,-5000,-50087.5,24922.21994140625,49598,0.23,43,14540.0,64,58,56,70,62,44,63,62,63
10600,0.9776243333333333,56000,-57040.0,25683.618251953125,50042,0.27,47,13170.0,67,49,69,45,53,57,49,55,67
10700,0.9774132222222223,-140000,-36875.0,25385.36662109375,50556,0.18,39,22890.0,60,70,60,61,70,63,64,51,75
10800,0.9772021111111111,67250,-36825.0,24282.309521484374,51030,0.27,37,21800.0,50,72,67,56,64,50,47,61,57
10900,0.976991,-155000,-38775.0,24982.8646875,51497,0.17,40,21470.0,36,63,56,56,57,57,50,57,71
11000,0.9767798888888889,47500,-43557.5,24772.99384765625,51979,0.25,42,20450.0,64,57,54,59,60,64,52,64,72
11100,0.9765687777777777,28500,-47777.5,25603.198095703126,52466,0.29,41,15960.0,75,63,59,57,61,64,46,65,72
11200,0.9763576666666667,42250,-22830.0,25069.627265625,52969,0.26,33,31150.0,57,59,57,59,64,71,71,55,67
11300,0.9761465555555555,50000,-55815.0,24575.087294921876,53413,0.07,49,13890.0,55,57,53,56,58,47,53,61,59
11400,0.9759354444444445,-165000,-32570.0,24712.61171875,53905,0.17,37,25050.0,61,60,59,66,61,68,53,59,66
11500,0.9757243333333333,57500,-28792.5,24589.6984765625,54386,0.08,36,27220.0,56,75,62,54,55,54,61,62,58
11600,0.9755132222222223,-189000,-46807.5,25962.563486328127,54853,0.14,43,17100.0,49,67,50,57,65,55,55,48,70
11700,0.9753021111111111,28250,-43887.5,25448.3665625,55322,0.25,40,18040.0,54,58,66,80,57,52,48,49,59
