episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
14800,0.9687576666666666,35250,-26932.5,24097.413720703124,70000,0.19,33,26630.0,58,57,58,55,77,52,63,75,72
14900,0.9685465555555556,12750,-31157.5,24645.74513671875,70499,0.12,36,25080.0,62,62,63,59,65,54,60,67,69
15000,0.9683354444444444,34000,-38695.0,24557.4363671875,70975,0.14,41,22980.0,53,62,55,59,79,45,52,63,61
15100,0.9681243333333334,1500,-46432.5,25060.530791015626,71453,0.11,41,15520.0,61,51,56,60,60,52,67,63,69
15200,0.9679132222222222,-118500,-48525.0,26079.655341796875,71945,0.21,44,16720.0,52,53,55,75,65,64,73,57,50
15300,0.9677021111111112,47500,-42717.5,24926.280615234376,72420,0.29,39,18340.0,53,61,69,45,69,55,43,66,67
15400,0.967491,-162250,-44932.5,25317.97658203125,72910,0.24,42,18490.0,52,67,55,56,66,56,56,65,69
15500,0.9672798888888889,-147500,-48080.0,24364.337060546874,73373,0.24,42,15620.0,49,59,58,63,82,50,49,44,58
15600,0.9670687777777778,-136500,-40980.0,25083.3851953125,73861,0.19,42,22270.0,56,45,53,57,73,68,68,71,53
15700,0.9668576666666666,-161250,-44842.5,25062.1937109375,74330,0.17,41,17430.0,67,72,63,53,58,56,59,45,63
15800,0.9666465555555556,-130000,-53982.5,25046.39830078125,74764,0.12,48,15090.0,49,38,52,63,63,45,57,61,55
15900,0.9664354444444444,50750,-68862.5,25386.022568359374,75185,0.19,55,8340.0,45,48,49,58,63,46,42,59,56
16000,0.9662243333333334,-139500,-40297.5,25751.5223828125,75676,0.19,41,21540.0,57,61,65,55,60,60,56,67,67
16100,0.9660132222222222,51000,-36847.5,24853.870693359375,76143,0.22,40,25240.0,56,61,52,50,64,55,55,55,75
16200,0.9658021111111111,-137000,-47085.0,24644.258701171875,76590,0.14,44,18070.0,51,62,53,47,66,63,55,50,51
16300,0.965591,-156500,-34370.0,24875.745908203124,77081,0.11,37,22870.0,54,55,72,60,58,61,62,70,53
16400,0.9653798888888889,29250,-50672.5,25446.685693359374,77547,0.29,44,15930.0,58,55,61,65,56,62,55,54,58
16500,0.9651687777777778,30500,-47675.0,24725.5684765625,78010,0.09,43,15680.0,52,71,57,51,51,58,60,61,54
16600,0.9649576666666667,-149250,-37702.5,23974.79853515625,78488,0.1,37,20220.0,62,60,62,58,64,54,55,63,62
16700,0.9647465555555556,37500,-42832.5,24587.239306640626,78950,0.3,40,19380.0,53,57,55,50,56,49,71,54,70
16800,0.9645354444444445,-150000,-41035.0,24588.806748046874,79434,0.09,41,19980.0,56,56,53,40,68,67,70,62,68
16900,0.9643243333333333,30250,-34260.0,25285.908583984376,79900,0.13,40,26160.0,52,49,55,57,64,68,57,53,63
17000,0.9641132222222222,34000,-38137.5,25401.4791015625,80376,0.12,38,20640.0,64,63,61,47,61,55,67,65,57
17100,0.9639021111111111,47000,-46572.5,25590.25,80848,0.23,43,18560.0,60,65,52,55,65,61,71,49,54
17200,0.963691,6500,-40927.5,25263.859892578126,81324,0.19,42,22670.0,62,61,62,65,48,65,60,57,58
17300,0.9634798888888889,-138500,-41707.5,25125.056328125,81780,0.27,41,20980.0,46,60,49,73,52,39,53,67,63
17400,0.9632687777777778,-129250,-37217.5,24887.334453125,82277,0.21,38,21970.0,64,68,64,81,59,56,64,54,51
17500,0.9630576666666667,-152000,-61195.0,24423.45107421875,82719,0.06,50,9410.0,43,52,42,50,58,57,68,53,62
17600,0.9628465555555555,-138250,-38057.5,25324.681005859376,83201,0.02,40,21970.0,63,60,55,59,64,52,73,61,58
17700,0.9626354444444445,-132250,-25900.0,25094.215380859376,83692,0.13,33,27460.0,61,61,74,56,61,57,58,65,59
17800,0.9624243333333333,-29000,-44075.0,25180.175244140624,84156,0.25,42,19880.0,57,63,43,58,48,60,57,64,71
17900,0.9622132222222222,250,-41637.5,24934.272041015625,84625,0.36,40,21880.0,56,59,53,59,62,49,60,63,64
18000,0.9620021111111111,-143250,-42380.0,24600.00083984375,85106,0.19,41,19860.0,56,35,61,67,52,69,66,62,69
18100,0.961791,-130000,-45600.0,25045.32890625,85558,0.15,42,18200.0,63,53,51,65,63,40,60,47,73
18200,0.9615798888888889,-135000,-43757.5,25274.307685546875,86034,0.18,42,19100.0,55,56,55,74,64,56,57,48,66
18300,0.9613687777777777,72000,-60105.0,25020.55255859375,86474,0.2,50,11860.0,51,64,40,49,74,46,48,56,63
18400,0.9611576666666667,34000,-41025.0,25203.751884765625,86971,0.18,42,22440.0,70,66,58,56,63,65,58,66,65
18500,0.9609465555555555,-124500,-46795.0,24992.409296875,87445,0.15,45,18970.0,50,50,54,64,62,57,55,50,82
18600,0.9607354444444445,-160500,-41435.0,25015.4584375,87913,0.07,42,20750.0,61,61,56,62,55,60,68,52,54
18700,0.9605243333333333,-131500,-35215.0,24990.0340234375,88401,0.1,36,20310.0,47,64,54,62,62,60,57,65,64
