episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
10200,0.9784687777777777,-8000,-51445.0,24832.621337890625,48190,0.21,47,17250.0,58,52,60,64,60,41,54,58,65
10300,0.9782576666666667,37500,-50387.5,25681.96076171875,48663,0.17,45,15880.0,53,46,68,64,50,65,45,72,63
10400,0.9780465555555555,-2500,-43067.5,25641.3262109375,49128,0.17,42,21070.0,74,46,67,55,70,64,32,59,72
10500,0.9778354444444445,-5000,-49475.0,24789.32279296875,49606,0.23,43,15100.0,63,57,57,69,63,43,62,62,65
10600,0.9776243333333333,56000,-57830.0,24772.4939453125,50050,0.27,47,12390.0,67,47,68,45,56,55,50,56,67
10700,0.9774132222222223,-140000,-37752.5,25346.4537109375,50560,0.18,40,23070.0,59,70,58,59,72,61,65,50,75
10800,0.9772021111111111,67250,-34817.5,24500.437265625,51035,0.27,36,22850.0,53,70,73,55,67,47,49,58,56
10900,0.976991,-155000,-35935.0,24779.717275390623,51503,0.17,39,23200.0,36,62,57,56,62,53,51,57,70
11000,0.9767798888888889,47500,-51092.5,24549.852587890626,51982,0.27,45,16450.0,68,52,57,56,62,62,49,65,76
11100,0.9765687777777777,28500,-49580.0,24834.8255078125,52470,0.27,42,14890.0,72,62,62,55,58,64,51,64,72
11200,0.9763576666666667,42250,-25245.0,24267.917119140624,52971,0.29,34,30000.0,57,58,58,59,68,67,69,58,64
11300,0.9761465555555555,50000,-50002.5,24965.776123046875,53425,0.11,46,16780.0,56,60,55,58,61,42,58,60,60
11400,0.9759354444444445,-165000,-29042.5,24197.9344140625,53916,0.19,35,26970.0,60,65,58,66,58,65,56,57,66
11500,0.9757243333333333,57500,-31792.5,24927.342353515625,54392,0.1,38,26700.0,58,78,59,56,54,53,61,60,55
11600,0.9755132222222223,-189000,-48190.0,26355.017373046874,54857,0.11,43,15470.0,48,68,53,58,65,53,55,46,67
11700,0.9753021111111111,28250,-36427.5,25178.308447265626,55333,0.2,37,21780.0,54,64,71,77,61,55,46,49,53
