episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
16100,0.9660132222222222,-156000,-49990.0,26009.889951171874,76041,0.1,44,15360.0,56,68,58,59,62,44,54,44,70
16200,0.9658021111111111,-169500,-44482.5,25843.25720703125,76497,0.22,44,20740.0,45,68,55,55,62,46,49,48,73
16300,0.965591,-20500,-41602.5,25084.0472265625,76978,0.17,41,20610.0,62,58,65,65,55,68,44,54,72
16400,0.9653798888888889,27750,-44127.5,26031.181826171876,77442,0.21,43,20470.0,49,61,57,67,56,55,57,54,57
16500,0.9651687777777778,-14000,-53542.5,25191.77009765625,77905,0.14,44,12000.0,67,52,69,58,58,63,42,60,61
16600,0.9649576666666667,44000,-32812.5,24805.6838671875,78383,0.12,36,24020.0,60,51,71,53,66,57,54,55,71
16700,0.9647465555555556,37500,-39470.0,25904.59658203125,78853,0.18,40,22040.0,63,54,60,63,54,43,54,63,79
16800,0.9645354444444445,-150000,-47310.0,26225.76298828125,79332,0.21,45,19260.0,59,45,64,54,68,69,69,55,55
16900,0.9643243333333333,63000,-40615.0,25297.658173828124,79819,0.23,43,23300.0,45,61,62,61,59,61,56,62,65
17000,0.9641132222222222,-128000,-36002.5,26335.782021484374,80284,0.09,39,23490.0,49,71,59,51,66,61,51,51,55
